あまり (amari),so much… that,I was so happy I wanted to scream with joy.,喜びのあまり、バンザイと叫びたい思いだった。,よろこびのあまり、バンザイとよびたいおもいだった。,https://jlptsensei.com/wp-content/uploads/2020/01/amari-あまり-jlpt-n3-grammar-meaning-文法-例文-japanese-flashcards-600x338.png,0
あまり (amari),so much… that,That fan was so overcome with joy from meeting their idol that they started bursting out crying.,そのファンはアイドルに会えた喜びのあまり、泣き出した。,そのファンはアイドルにあえたよろこびのあまり、なきだした。,https://jlptsensei.com/wp-content/uploads/2020/01/amari-あまり-jlpt-n3-grammar-meaning-文法-例文-japanese-flashcards-600x338.png,0
あまりにも (amari ni mo),too much; so much… that; excessively ~,It's too hot recently..,最近あまりに暑すぎる。,さいきんあまりにあつすぎる。,https://jlptsensei.com/wp-content/uploads/2020/02/amari-ni-mo-あまりにも-jlpt-n3-grammar-meaning-文法-例文-japanese-flashcards-600x338.png,1
あまりにも (amari ni mo),too much; so much… that; excessively ~,He changed a lot.,彼はあまりにも変わった。,かれはあまりにもかわった。,https://jlptsensei.com/wp-content/uploads/2020/02/amari-ni-mo-あまりにも-jlpt-n3-grammar-meaning-文法-例文-japanese-flashcards-600x338.png,1
あまりにも (amari ni mo),too much; so much… that; excessively ~,The weather is excellent.,あまりにも天気が良い。,あまりにもてんきがよい。,https://jlptsensei.com/wp-content/uploads/2020/02/amari-ni-mo-あまりにも-jlpt-n3-grammar-meaning-文法-例文-japanese-flashcards-600x338.png,1
あまりにも (amari ni mo),too much; so much… that; excessively ~,I am so tired that I cannot do my job.,あまりにも疲れているので仕事ができない。,あまりにもつかれているのでしごとができない。,https://jlptsensei.com/wp-content/uploads/2020/02/amari-ni-mo-あまりにも-jlpt-n3-grammar-meaning-文法-例文-japanese-flashcards-600x338.png,1
あまりにも (amari ni mo),too much; so much… that; excessively ~,You wake up too late..,あなたは起きるのがあまりに遅すぎる。,あなたは起きるのがあまりにおそすぎる。,https://jlptsensei.com/wp-content/uploads/2020/02/amari-ni-mo-あまりにも-jlpt-n3-grammar-meaning-文法-例文-japanese-flashcards-600x338.png,1
あまりにも (amari ni mo),too much; so much… that; excessively ~,I am so busy that I cannot watch that movie.,私はあまりに忙しすぎて、その映画が見られない。,わたしはあまりにいそがしすぎて、そのえいががみられない。,https://jlptsensei.com/wp-content/uploads/2020/02/amari-ni-mo-あまりにも-jlpt-n3-grammar-meaning-文法-例文-japanese-flashcards-600x338.png,1
あまりにも (amari ni mo),too much; so much… that; excessively ~,This work is taking way too much time.,私はこの作業にあまりにも時間がかかっている。,わたしはこのさぎょうにあまりにもじかんがかかっている。,https://jlptsensei.com/wp-content/uploads/2020/02/amari-ni-mo-あまりにも-jlpt-n3-grammar-meaning-文法-例文-japanese-flashcards-600x338.png,1
あまりにも (amari ni mo),too much; so much… that; excessively ~,There were so many people that I didn't even notice him.,あまりにも人数が多いので、彼に気付かなかった。,あまりにもにんずうがおおいので、かれにきづかなかった。,https://jlptsensei.com/wp-content/uploads/2020/02/amari-ni-mo-あまりにも-jlpt-n3-grammar-meaning-文法-例文-japanese-flashcards-600x338.png,1
ばいい (ba ii),should; can; it’d be good if ~,What should I do?,どうすればいいですか？,どうすればいいですか？,https://jlptsensei.com/wp-content/uploads/2020/01/ba-ii-%E3%81%B0%E3%81%84%E3%81%84-jlpt-n3-grammar-meaning-%E6%96%87%E6%B3%95-%E4%BE%8B%E6%96%87-japanese-flashcards-600x338.png?ezimgfmt=ng%3Awebp%2Fngcb1%2Frs%3Adevice%2Frscb1-1,101
ばいい (ba ii),should; can; it’d be good if ~,Where should I go?,どこに行けばいいですか？,どこにいけばいいですか？,https://jlptsensei.com/wp-content/uploads/2020/01/ba-ii-%E3%81%B0%E3%81%84%E3%81%84-jlpt-n3-grammar-meaning-%E6%96%87%E6%B3%95-%E4%BE%8B%E6%96%87-japanese-flashcards-600x338.png?ezimgfmt=ng%3Awebp%2Fngcb1%2Frs%3Adevice%2Frscb1-1,101
ばいい (ba ii),should; can; it’d be good if ~,I'm not sure what I should say.,私は何を言えばいいかわからない。,わたしはなにをいえばいいかわからない。,https://jlptsensei.com/wp-content/uploads/2020/01/ba-ii-%E3%81%B0%E3%81%84%E3%81%84-jlpt-n3-grammar-meaning-%E6%96%87%E6%B3%95-%E4%BE%8B%E6%96%87-japanese-flashcards-600x338.png?ezimgfmt=ng%3Awebp%2Fngcb1%2Frs%3Adevice%2Frscb1-1,101
ばいい (ba ii),should; can; it’d be good if ~,What should I sing?,何を歌えばいいですか。,なにをうたえばいいですか。,https://jlptsensei.com/wp-content/uploads/2020/01/ba-ii-%E3%81%B0%E3%81%84%E3%81%84-jlpt-n3-grammar-meaning-%E6%96%87%E6%B3%95-%E4%BE%8B%E6%96%87-japanese-flashcards-600x338.png?ezimgfmt=ng%3Awebp%2Fngcb1%2Frs%3Adevice%2Frscb1-1,101
ばいい (ba ii),should; can; it’d be good if ~,It is for you to decide.,君が決めればいい。,きみがきめればいい。,https://jlptsensei.com/wp-content/uploads/2020/01/ba-ii-%E3%81%B0%E3%81%84%E3%81%84-jlpt-n3-grammar-meaning-%E6%96%87%E6%B3%95-%E4%BE%8B%E6%96%87-japanese-flashcards-600x338.png?ezimgfmt=ng%3Awebp%2Fngcb1%2Frs%3Adevice%2Frscb1-1,101
ばいい (ba ii),should; can; it’d be good if ~,It’d be great if it rained a little bit more.,もう少し雨が降ればいいな。,もうすこしあめがふればいいな。,https://jlptsensei.com/wp-content/uploads/2020/01/ba-ii-%E3%81%B0%E3%81%84%E3%81%84-jlpt-n3-grammar-meaning-%E6%96%87%E6%B3%95-%E4%BE%8B%E6%96%87-japanese-flashcards-600x338.png?ezimgfmt=ng%3Awebp%2Fngcb1%2Frs%3Adevice%2Frscb1-1,101
ばいい (ba ii),should; can; it’d be good if ~,Which direction should I go?,どちらの方向へ進めばいいのか？,どちらのほうこうへすすめばいいのか？,https://jlptsensei.com/wp-content/uploads/2020/01/ba-ii-%E3%81%B0%E3%81%84%E3%81%84-jlpt-n3-grammar-meaning-%E6%96%87%E6%B3%95-%E4%BE%8B%E6%96%87-japanese-flashcards-600x338.png?ezimgfmt=ng%3Awebp%2Fngcb1%2Frs%3Adevice%2Frscb1-1,101
ばいい (ba ii),should; can; it’d be good if ~,"I want to go to Shinjuku station, how do I get there?",新宿駅に行きたいんですが、どうやって行けばいいですか？,しんじゅくえきにいきたいんですが、どうやっていけばいいですか？,https://jlptsensei.com/wp-content/uploads/2020/01/ba-ii-%E3%81%B0%E3%81%84%E3%81%84-jlpt-n3-grammar-meaning-%E6%96%87%E6%B3%95-%E4%BE%8B%E6%96%87-japanese-flashcards-600x338.png?ezimgfmt=ng%3Awebp%2Fngcb1%2Frs%3Adevice%2Frscb1-1,101
ばよかった (ba yokatta),should have; would have been better if ~,I should have done that.,そうすればよかった。,そうすればよかった。,https://jlptsensei.com/wp-content/uploads/2020/01/ba-yokatta-ばよかった-jlpt-n3-grammar-meaning-文法-例文-japanese-flashcards-600x338.png,104
ばよかった (ba yokatta),should have; would have been better if ~,I should have brought an umbrella.,傘を持ってくればよかった。,かさをもってくればよかった。,https://jlptsensei.com/wp-content/uploads/2020/01/ba-yokatta-ばよかった-jlpt-n3-grammar-meaning-文法-例文-japanese-flashcards-600x338.png,104
ばよかった (ba yokatta),should have; would have been better if ~,I was late... I should have left home earlier.,遅刻してしまった。もっと早く家を出ればよかった。,ちこくしてしまった。もっとはやくいえをでればよかった。,https://jlptsensei.com/wp-content/uploads/2020/01/ba-yokatta-ばよかった-jlpt-n3-grammar-meaning-文法-例文-japanese-flashcards-600x338.png,104
ばよかった (ba yokatta),should have; would have been better if ~,You should have contacted me earlier.,早く連絡してくればよかったのに。,はやくれんらくしてくればよかったのに。,https://jlptsensei.com/wp-content/uploads/2020/01/ba-yokatta-ばよかった-jlpt-n3-grammar-meaning-文法-例文-japanese-flashcards-600x338.png,104
ばよかった (ba yokatta),should have; would have been better if ~,I wish I hadn't said such a thing to my good friend.,友人にあんなことを言わなければよかった。,ゆうじんにあんなことをいわなければよかった。,https://jlptsensei.com/wp-content/uploads/2020/01/ba-yokatta-ばよかった-jlpt-n3-grammar-meaning-文法-例文-japanese-flashcards-600x338.png,104
ばよかった (ba yokatta),should have; would have been better if ~,The program last night was interesting. You should have watched it!,夕べの番組は面白かった。あなたも見ればよかったのに。,ゆうべのばんぐみはおもしろかった。あなたもみればよかったのに。,https://jlptsensei.com/wp-content/uploads/2020/01/ba-yokatta-ばよかった-jlpt-n3-grammar-meaning-文法-例文-japanese-flashcards-600x338.png,104
ばよかった (ba yokatta),should have; would have been better if ~,I wish I hadn't said this... I'm really regretting it now.,こんなことを言わなければよかった。今は後悔している。,こんなことをいわなければよかった。いまはこうかいしている。,https://jlptsensei.com/wp-content/uploads/2020/01/ba-yokatta-ばよかった-jlpt-n3-grammar-meaning-文法-例文-japanese-flashcards-600x338.png,104
ばよかった (ba yokatta),should have; would have been better if ~,You shouldn’t have bought a new computer and used mine instead.,新しいパソコンを買わないで、私のを使えばよかったのに。,あたらしいパソコンをかわないで、わたしのをつかえばよかったのに。,https://jlptsensei.com/wp-content/uploads/2020/01/ba-yokatta-ばよかった-jlpt-n3-grammar-meaning-文法-例文-japanese-flashcards-600x338.png,104
ば～ほど (ba~hodo),the more… the more ~,"The more I listen to The Beetles, the more I end up liking their music.",ビートルズの音楽は聞けば聞くほど好きになります。,ビートルズのおんがくはきけばきくほどすきになります。,https://jlptsensei.com/wp-content/uploads/2020/01/bahodo-ば～ほど-jlpt-n3-grammar-meaning-文法-例文-japanese-flashcards-600x338.png,106
ば～ほど (ba~hodo),the more… the more ~,"The more I think about it, the less I understand.",考えれば考えるほどわからなくなる。,かんがえればかんがえるほど、わからなくなる。,https://jlptsensei.com/wp-content/uploads/2020/01/bahodo-ば～ほど-jlpt-n3-grammar-meaning-文法-例文-japanese-flashcards-600x338.png,106
ば～ほど (ba~hodo),the more… the more ~,"The more you study, the better your Japanese will get.",勉強すればするほど、日本語が上手になりますよ。,勉強すればするほど、日本語が上手になりますよ。,https://jlptsensei.com/wp-content/uploads/2020/01/bahodo-ば～ほど-jlpt-n3-grammar-meaning-文法-例文-japanese-flashcards-600x338.png,106
ば～ほど (ba~hodo),the more… the more ~,"The closer the supermarket is to home, the more convenient it is.",スーパーは家から近ければ近いほど便利です。,スーパーはいえからちかければちかいほどべんりです。,https://jlptsensei.com/wp-content/uploads/2020/01/bahodo-ば～ほど-jlpt-n3-grammar-meaning-文法-例文-japanese-flashcards-600x338.png,106
ば～ほど (ba~hodo),the more… the more ~,"The more Japanese you speak, the more you will improve.",日本語は話せば話すほど上手になります。,にほんごははなせばはなすほどじょうずになります。,https://jlptsensei.com/wp-content/uploads/2020/01/bahodo-ば～ほど-jlpt-n3-grammar-meaning-文法-例文-japanese-flashcards-600x338.png,106
ば～ほど (ba~hodo),the more… the more ~,"The more money I have, the more safe I feel.",お金はあればあるほど安心です。,おかねはあればあるほどあんしんです。,https://jlptsensei.com/wp-content/uploads/2020/01/bahodo-ば～ほど-jlpt-n3-grammar-meaning-文法-例文-japanese-flashcards-600x338.png,106
ば～ほど (ba~hodo),the more… the more ~,The easier the computer is to use the better.,パソコンは操作が簡単なら簡単なほどいいです。,パソコンはそうさがかんたんならかんたんなほどいいです。,https://jlptsensei.com/wp-content/uploads/2020/01/bahodo-ば～ほど-jlpt-n3-grammar-meaning-文法-例文-japanese-flashcards-600x338.png,106
ば～ほど (ba~hodo),the more… the more ~,Games get more interesting as the opponents get stronger.,ゲームは相手が強ければ強いほどおもしろいです。,ゲームはあいてがつよければつよいほどおもしろいです。,https://jlptsensei.com/wp-content/uploads/2020/01/bahodo-ば～ほど-jlpt-n3-grammar-meaning-文法-例文-japanese-flashcards-600x338.png,106
ば～のに (ba~noni),would have; should have; if only ~,"I want this bag, but it's pretty expensive... If only it were a bit cheaper.",このかばん、欲しいけど高いなあ。もっと安ければいいのに。,このかばん、ほしいけどたかいなあ。もっとやすければいいのに。,https://jlptsensei.com/wp-content/uploads/2020/04/banoni-ば～のに-jlpt-n3-grammar-meaning-文法-例文-japanese-flashcards-600x338.png,105
ば～のに (ba~noni),would have; should have; if only ~,"If only I came a little earlier, I could have seen my favorite idol.",もうちょっと早く来れば、大好きなアイドルが見えるのに。,もうちょっとはやくくれば、だいすきなアイドルがみえるのに。,https://jlptsensei.com/wp-content/uploads/2020/04/banoni-ば～のに-jlpt-n3-grammar-meaning-文法-例文-japanese-flashcards-600x338.png,105
ば～のに (ba~noni),would have; should have; if only ~,"If only I were better at Japanese, I would be able to find a job..",日本語がもっと上手なら、仕事が見つけれるのになあ。,にほんごがもっとじょうずなら、しごとがみつけれるのになあ。,https://jlptsensei.com/wp-content/uploads/2020/04/banoni-ば～のに-jlpt-n3-grammar-meaning-文法-例文-japanese-flashcards-600x338.png,105
ば～のに (ba~noni),would have; should have; if only ~,The movie was very interesting. You should have gone!,映画はとても面白かった。君も行けばよかったのに。,えいがはとてもおもしろかった。きみもいけばよかったのに。,https://jlptsensei.com/wp-content/uploads/2020/04/banoni-ば～のに-jlpt-n3-grammar-meaning-文法-例文-japanese-flashcards-600x338.png,105
ば～のに (ba~noni),would have; should have; if only ~,"I would have made it on time if I came by car, but I came by bicycle and was late..",車で行けば、間に合ったのに、自転車に乗ったから遅れてしまった。,くるまでいけば、まにあったのに、じてんしゃにのったからおくれてしまった。,https://jlptsensei.com/wp-content/uploads/2020/04/banoni-ば～のに-jlpt-n3-grammar-meaning-文法-例文-japanese-flashcards-600x338.png,105
ば～のに (ba~noni),would have; should have; if only ~,I would have come to pick you up if you contacted me a little sooner.,もうちょっと早く連絡してくれれば、迎えに行ったのに。,もうちょっとはやくれんらくしてくれれば、むかえにいったのに。,https://jlptsensei.com/wp-content/uploads/2020/04/banoni-ば～のに-jlpt-n3-grammar-meaning-文法-例文-japanese-flashcards-600x338.png,105
ば～のに (ba~noni),would have; should have; if only ~,My apartment would be much more convenient if only it were a little bit closer to school.,アパートがもう少し学校から近ければ、便利なのに。,アパートがもうすこしがっこうからちかければ、べんりなのに。,https://jlptsensei.com/wp-content/uploads/2020/04/banoni-ば～のに-jlpt-n3-grammar-meaning-文法-例文-japanese-flashcards-600x338.png,105
ば～のに (ba~noni),would have; should have; if only ~,"If only I didn't have a dog allergy, we could have a dog at home.",犬アレルギーさえなければ、家で犬が飼えるのに。,いぬアレルギーさえなければ、いえでいぬがかえるのに。,https://jlptsensei.com/wp-content/uploads/2020/04/banoni-ば～のに-jlpt-n3-grammar-meaning-文法-例文-japanese-flashcards-600x338.png,105
ば～のに (ba~noni),would have; should have; if only ~,I would have solved every problem if only I had 10 more minutes.,あと10分があれば、全部の問題を解くことができるのに。,あと10ぷんがあれば、ぜんぶのもんだいをとくことができるのに。,https://jlptsensei.com/wp-content/uploads/2020/04/banoni-ば～のに-jlpt-n3-grammar-meaning-文法-例文-japanese-flashcards-600x338.png,105
ばかりで (bakari de),only; just ~ (negative description),"Summer is just hot all the time, it's not enjoyable.",夏は暑いばかりで楽しくないですよ。,なつはあついばかりでたのしくないですよ。,https://jlptsensei.com/wp-content/uploads/2019/08/bakari-de-%E3%81%B0%E3%81%8B%E3%82%8A%E3%81%A7-jlpt-n3-grammar-meaning-%E6%96%87%E6%B3%95-%E4%BE%8B%E6%96%87-japanese-flashcards-600x338.png?ezimgfmt=rs%3Adevice%2Frscb1-1,102
ばかりで (bakari de),only; just ~ (negative description),My kid only plays all day and never studies,うちの子は毎日遊んでいるばかりで勉強をしない。,うちのこはまいにちあそんでいるばかりでべんきょうをしない。,https://jlptsensei.com/wp-content/uploads/2019/08/bakari-de-%E3%81%B0%E3%81%8B%E3%82%8A%E3%81%A7-jlpt-n3-grammar-meaning-%E6%96%87%E6%B3%95-%E4%BE%8B%E6%96%87-japanese-flashcards-600x338.png?ezimgfmt=rs%3Adevice%2Frscb1-1,102
ばかりで (bakari de),only; just ~ (negative description),"That person is only tall, he's actually not that strong.",あの人は背が高いばかりで、あまり力はない。,あのひとはせがたかいばかりで、あまりちからはない。,https://jlptsensei.com/wp-content/uploads/2019/08/bakari-de-%E3%81%B0%E3%81%8B%E3%82%8A%E3%81%A7-jlpt-n3-grammar-meaning-%E6%96%87%E6%B3%95-%E4%BE%8B%E6%96%87-japanese-flashcards-600x338.png?ezimgfmt=rs%3Adevice%2Frscb1-1,102
ばかりで (bakari de),only; just ~ (negative description),"This job is just busy all the time, but there's no point to it.",この仕事は忙しいばかりで、意味がない。,このしごとはいそがしいばかりで、いみがない。,https://jlptsensei.com/wp-content/uploads/2019/08/bakari-de-%E3%81%B0%E3%81%8B%E3%82%8A%E3%81%A7-jlpt-n3-grammar-meaning-%E6%96%87%E6%B3%95-%E4%BE%8B%E6%96%87-japanese-flashcards-600x338.png?ezimgfmt=rs%3Adevice%2Frscb1-1,102
ばかりで (bakari de),only; just ~ (negative description),"My husband just reads novels all day, and never helps out with the housework.",主人は小説を読んでいるばかりで、家事を全然手伝ってくれない。,しゅじんはしょせつをよんでいるばかりで、かじをぜんぜんてつだってくれない。,https://jlptsensei.com/wp-content/uploads/2019/08/bakari-de-%E3%81%B0%E3%81%8B%E3%82%8A%E3%81%A7-jlpt-n3-grammar-meaning-%E6%96%87%E6%B3%95-%E4%BE%8B%E6%96%87-japanese-flashcards-600x338.png?ezimgfmt=rs%3Adevice%2Frscb1-1,102
ばかりで (bakari de),only; just ~ (negative description),She only listens and doesn't even give a single idea.,彼女は聞くばかりで意見を出さない。,かのじょはきくばかりでいけんをださない。,https://jlptsensei.com/wp-content/uploads/2019/08/bakari-de-%E3%81%B0%E3%81%8B%E3%82%8A%E3%81%A7-jlpt-n3-grammar-meaning-%E6%96%87%E6%B3%95-%E4%BE%8B%E6%96%87-japanese-flashcards-600x338.png?ezimgfmt=rs%3Adevice%2Frscb1-1,102
ばかりで (bakari de),only; just ~ (negative description),"They just have a pretty face, but their personality is beyond horrible.",顔が綺麗なばかりで、性格が悪すぎる。,かおがきれいなばかりで、せいかくがわるすぎる。,https://jlptsensei.com/wp-content/uploads/2019/08/bakari-de-%E3%81%B0%E3%81%8B%E3%82%8A%E3%81%A7-jlpt-n3-grammar-meaning-%E6%96%87%E6%B3%95-%E4%BE%8B%E6%96%87-japanese-flashcards-600x338.png?ezimgfmt=rs%3Adevice%2Frscb1-1,102
ばかりでなく (bakari denaku),not only... but also; as well as ~,"This apartment is not only very small, it's also quite dark.",このマンションは狭いばかりでなく、暗いです。,このマンションはせまいばかりでなく、くらいです。,https://jlptsensei.com/wp-content/uploads/2019/08/bakari-denaku-ばかりでなく-jlpt-n3-grammar-meaning-文法-例文-japanese-flashcards-600x338.png,103
ばかりでなく (bakari denaku),not only... but also; as well as ~,"He is not only good at singing, he also good at dancing.",彼は歌ばかりでなくダンスも上手です。,かれはうたばかりでなくダンスもじょうずです。,https://jlptsensei.com/wp-content/uploads/2019/08/bakari-denaku-ばかりでなく-jlpt-n3-grammar-meaning-文法-例文-japanese-flashcards-600x338.png,103
ばかりでなく (bakari denaku),not only... but also; as well as ~,"Although our child is only 6, they can speak not only Japanese, but English as well.",うちの子は6歳なのに日本語ばかりでなく英語まで喋れるよ。,うちのこは６さいなのににほんごばかりでなくえいごまでしゃべれるよ。,https://jlptsensei.com/wp-content/uploads/2019/08/bakari-denaku-ばかりでなく-jlpt-n3-grammar-meaning-文法-例文-japanese-flashcards-600x338.png,103
ばかりでなく (bakari denaku),not only... but also; as well as ~,"Not only is this restaurant's food bad, but the service is also horrible.",このレストランは、味が悪いばかりでなく、店員の態度もひどい。,このレストランは、あじがわるいばかりでなく、てんいんのたいどもひどい。,https://jlptsensei.com/wp-content/uploads/2019/08/bakari-denaku-ばかりでなく-jlpt-n3-grammar-meaning-文法-例文-japanese-flashcards-600x338.png,103
ばかりでなく (bakari denaku),not only... but also; as well as ~,The typhoon is coming. The rain as well as the wind are starting to get stronger.,台風が来ている。雨ばかりでなく、風も強くなってきた。,たいふうがきている。あめばかりでなく、かぜもつよくなってきた。,https://jlptsensei.com/wp-content/uploads/2019/08/bakari-denaku-ばかりでなく-jlpt-n3-grammar-meaning-文法-例文-japanese-flashcards-600x338.png,103
ばかりでなく (bakari denaku),not only... but also; as well as ~,"I can write with not only my right hand, but my left hand too!",俺は右手ばかりでなく左手でも字が書けるよ。,おれはみぎてばかりでなく、ひだりてでもじがかけるよ。,https://jlptsensei.com/wp-content/uploads/2019/08/bakari-denaku-ばかりでなく-jlpt-n3-grammar-meaning-文法-例文-japanese-flashcards-600x338.png,103
ばかりでなく (bakari denaku),not only... but also; as well as ~,"Not only did they show me around Tokyo, but they also paid for my meal.",東京を案内してくれたばかりでなく、食事もごちそうしてくれた。,とうきょうをあんないしてくれたばかりでなく、しょくじもごちそうしてくれた。,https://jlptsensei.com/wp-content/uploads/2019/08/bakari-denaku-ばかりでなく-jlpt-n3-grammar-meaning-文法-例文-japanese-flashcards-600x338.png,103
ばかりでなく (bakari denaku),not only... but also; as well as ~,"The Queen was not only beautiful, but she had a kind heart as well.",女王は美しいばかりでなく、心も優しかった。,じょおうはうつくしいばかりでなく、こころもやさしかった。,https://jlptsensei.com/wp-content/uploads/2019/08/bakari-denaku-ばかりでなく-jlpt-n3-grammar-meaning-文法-例文-japanese-flashcards-600x338.png,103
べきだ (beki da),should do; must do ~,I should know more about that.,私はそれについてもっと知るべきだ。,わたしはそれについてもっとしるべきだ。,https://jlptsensei.com/wp-content/uploads/2015/03/beki-da-%E3%81%B9%E3%81%8D%E3%81%A0-jlpt-n3-grammar-meaning-%E6%96%87%E6%B3%95-%E4%BE%8B%E6%96%87-japanese-flashcards-600x338.png?ezimgfmt=ng%3Awebp%2Fngcb1%2Frs%3Adevice%2Frscb1-1,109
べきだ (beki da),should do; must do ~,You should keep your promises.,約束は守るべきだ。,やくそくはまもるべきだ。,https://jlptsensei.com/wp-content/uploads/2015/03/beki-da-%E3%81%B9%E3%81%8D%E3%81%A0-jlpt-n3-grammar-meaning-%E6%96%87%E6%B3%95-%E4%BE%8B%E6%96%87-japanese-flashcards-600x338.png?ezimgfmt=ng%3Awebp%2Fngcb1%2Frs%3Adevice%2Frscb1-1,109
べきだ (beki da),should do; must do ~,You should go home early.,早く帰宅すべきだ。,はやくきたくすべきだ。,https://jlptsensei.com/wp-content/uploads/2015/03/beki-da-%E3%81%B9%E3%81%8D%E3%81%A0-jlpt-n3-grammar-meaning-%E6%96%87%E6%B3%95-%E4%BE%8B%E6%96%87-japanese-flashcards-600x338.png?ezimgfmt=ng%3Awebp%2Fngcb1%2Frs%3Adevice%2Frscb1-1,109
べきだ (beki da),should do; must do ~,You should tell the truth.,真実を言うべきだ。,しんじつをいうべきだ。,https://jlptsensei.com/wp-content/uploads/2015/03/beki-da-%E3%81%B9%E3%81%8D%E3%81%A0-jlpt-n3-grammar-meaning-%E6%96%87%E6%B3%95-%E4%BE%8B%E6%96%87-japanese-flashcards-600x338.png?ezimgfmt=ng%3Awebp%2Fngcb1%2Frs%3Adevice%2Frscb1-1,109
